sentence,sentiment,label
درحقیقت میں ہر روز اپنے آپ کو اس غلطی کی سزا دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو اس حالت میں ہونے پر افسوس کرتا ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور کھویا ہوا محسوس کرتا ہوں۔,GUILTY,7
میں اس ذلت اور رسوائی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں ہمیشہ مجرم محسوس کرتا ہوں اور اپنی اقدار کو بے اثر کر دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو معاف نہیں کر سکتا اور میں اس عذاب کا بہت تجربہ کرتا ہوں۔,GUILTY,7
میں اس جذباتی خودکشی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس جرم کی وجہ سے بے قدری اور بے اثر ہونے کے جذبات کا تجربہ کرتا ہوں۔,GUILTY,7
میں اپنے آپ سے ناراض ہوں کہ میں نے موقع اتنی آسانی سے گنوا دیا۔,GUILTY,7
اس غلطی کو پورا کرنے کی میری کوشش ناکام ہوگئی اور مجھے اس پر شدید افسوس ہے۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے زندگی بھر اس کا پچھتاوا ہے۔,GUILTY,7
مجھے اس غلطی کی وجہ سے خالی پن اور اپنی اقدار کے بے اثر ہونے کا احساس ہوتا ہے۔,GUILTY,7
میں خوف اور مایوسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اس غلطی کی وجہ سے ہمیشہ نفرت اور ذلت محسوس کرتا ہوں۔,GUILTY,7
مجھے اپنے آپ سے نفرت ہے اور میں ناکامی کے اس احساس کا بہت زیادہ تجربہ کرتا ہوں۔,GUILTY,7
مجھے ہمیشہ افسوس ہوتا ہے کہ میں نے اتنی آسانی سے ہار مان لی۔,GUILTY,7
میں نے اس بڑی غلطی کے لیے اپنی زندگی برباد کر دی اور میں یہ تدریجی موت دیکھ رہا ہوں۔,GUILTY,7
میں اس اداسی اور تنہائی کے احساس پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس گناہ کی وجہ سے ضمیر کا عذاب محسوس کر رہا ہوں۔,GUILTY,7
اس غلطی کو درست کرنے کی میری کوششیں بے نتیجہ رہی اور اب مجھے اس پر افسوس ہے۔,GUILTY,7
درحقیقت میں ہر روز اپنے آپ کو اس غلطی کی سزا دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو اس حالت میں ہونے پر افسوس کرتا ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور کھویا ہوا محسوس کرتا ہوں۔,GUILTY,7
میں اس ذلت اور رسوائی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں ہمیشہ مجرم محسوس کرتا ہوں اور اپنی اقدار کو بے اثر کر دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو معاف نہیں کر سکتا اور میں اس عذاب کا بہت تجربہ کرتا ہوں۔,GUILTY,7
میں اس جذباتی خودکشی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس جرم کی وجہ سے بے قدری اور بے اثر ہونے کے جذبات کا تجربہ کرتا ہوں۔,GUILTY,7
میں اپنے آپ سے ناراض ہوں کہ میں نے موقع اتنی آسانی سے گنوا دیا۔,GUILTY,7
اس غلطی کو پورا کرنے کی میری کوشش ناکام ہوگئی اور مجھے اس پر شدید افسوس ہے۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے زندگی بھر اس کا پچھتاوا ہے۔,GUILTY,7
مجھے اس غلطی کی وجہ سے خالی پن اور اپنی اقدار کے بے اثر ہونے کا احساس ہوتا ہے۔,GUILTY,7
میں خوف اور مایوسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اس غلطی کی وجہ سے ہمیشہ نفرت اور ذلت محسوس کرتا ہوں۔,GUILTY,7
مجھے اپنے آپ سے نفرت ہے اور میں ناکامی کے اس احساس کا بہت زیادہ تجربہ کرتا ہوں۔,GUILTY,7
مجھے ہمیشہ افسوس ہوتا ہے کہ میں نے اتنی آسانی سے ہار مان لی۔,GUILTY,7
میں نے اس بڑی غلطی کے لیے اپنی زندگی برباد کر دی اور میں یہ تدریجی موت دیکھ رہا ہوں۔,GUILTY,7
میں اس اداسی اور تنہائی کے احساس پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس گناہ کی وجہ سے ضمیر کا عذاب محسوس کر رہا ہوں۔,GUILTY,7
اس غلطی کو درست کرنے کی میری کوششیں بے نتیجہ رہی اور اب مجھے اس پر افسوس ہے۔,GUILTY,7
مجھے افسوس ہے کہ میں نے یہ غلطی کی ہے۔,GUILTY,7
مجھے اپنے آپ پر ترس آتا ہے۔,GUILTY,7
میں مجرم محسوس کرتا ہوں.,GUILTY,7
ایسا کرنے پر میں اپنے آپ سے ناراض ہوں۔,GUILTY,7
میں اس غلطی پر اپنے آپ کو نادم کرتا ہوں۔,GUILTY,7
میں خواہش اور جرم کا تجربہ کرتا ہوں۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے اس پر افسوس ہے۔,GUILTY,7
میں مایوسی محسوس کرتا ہوں اور اپنے آپ سے نفرت کرتا ہوں۔,GUILTY,7
اس غلطی کو درست کرنے کی میری کوشش ناکام ہوگئی۔,GUILTY,7
مجھے اس غلطی کے لیے خود سے نفرت ہے۔,GUILTY,7
میں اس عمل کی وجہ سے بے کار اور بے اثر محسوس کرتا ہوں۔,GUILTY,7
مجھے افسوس ہے کہ میں اس خرابی کو ٹھیک نہیں کر سکا۔,GUILTY,7
مجھے اس سوچے سمجھے فیصلے پر افسوس ہے۔,GUILTY,7
میں ہمیشہ اپنے آپ سے نفرت محسوس کرتا ہوں۔,GUILTY,7
اس غلطی کی تلافی کی میری کوششیں بے سود تھیں۔,GUILTY,7
میں اپنے آپ سے پریشان ہوں کہ میں نے اتنی آسانی سے یہ غلطی کی۔,GUILTY,7
میں اس غلط فیصلے کی وجہ سے خوف اور عذاب محسوس کرتا ہوں۔,GUILTY,7
اس غلطی کی وجہ سے میرا خود اعتمادی ختم ہو گیا ہے۔,GUILTY,7
ایسا کرنے پر میں اپنے آپ سے ناراض ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور شرمندہ ہوں۔,GUILTY,7
میں جرم اور ضمیر کے درد سے لڑ رہا ہوں۔,GUILTY,7
میں خالی پن اور بے مقصدیت کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
اتنی آسانی سے ہار ماننے پر مجھے افسوس ہے۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور تھکا ہوا محسوس کرتا ہوں۔,GUILTY,7
میں مصیبت اور مضحکہ خیز ہنسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
مجھے اپنے آپ پر افسوس ہے کہ میں اس غلطی کی سزا دے رہا ہوں۔,GUILTY,7
مجھے اس غلطی کی وجہ سے شرمندگی اور دل کا درد محسوس ہوتا ہے۔,GUILTY,7
دوسروں کی اتنی آسانی سے توہین کرنے پر میں خود سے ناراض ہوں۔,GUILTY,7
اس غلطی کی وجہ سے میں اپنے آپ سے نفرت محسوس کرتا ہوں۔,GUILTY,7
میں مایوسی اور بربادی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اپنے آپ سے پریشان ہوں کہ میں نے اتنا آسان غلط فیصلہ کیا۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور شرمندہ ہوں۔,GUILTY,7
مجھے یہ انتخاب کرنے پر افسوس ہے۔,GUILTY,7
میں اس غلطی کی وجہ سے خوف اور گھبراہٹ محسوس کرتا ہوں۔,GUILTY,7
میں اداسی اور تنہائی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
مجھے اپنے آپ پر افسوس ہے کہ میں اس غلطی کی سزا دے رہا ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے شرمندگی اور ذلت محسوس کرتا ہوں۔,GUILTY,7
دوسروں کی اتنی آسانی سے توہین کرنے پر میں خود سے ناراض ہوں۔,GUILTY,7
اس غلطی کی وجہ سے میں اپنے آپ سے نفرت محسوس کرتا ہوں۔,GUILTY,7
میں مایوسی اور بربادی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اپنے آپ سے پریشان ہوں کہ میں نے اتنا آسان غلط فیصلہ کیا۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور شرمندہ ہوں۔,GUILTY,7
مجھے یہ انتخاب کرنے پر افسوس ہے۔,GUILTY,7
میں اس غلطی کی وجہ سے خوف اور گھبراہٹ محسوس کرتا ہوں۔,GUILTY,7
اس غلطی کو پورا کرنے کی میری کوشش ناکام ہوگئی اور مجھے اس پر شدید افسوس ہے۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے زندگی بھر اس کا پچھتاوا ہے۔,GUILTY,7
مجھے اس غلطی کی وجہ سے خالی پن اور اپنی اقدار کے بے اثر ہونے کا احساس ہوتا ہے۔,GUILTY,7
میں خوف اور مایوسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اس غلطی کی وجہ سے ہمیشہ نفرت اور ذلت محسوس کرتا ہوں۔,GUILTY,7
مجھے اپنے آپ سے نفرت ہے اور میں ناکامی کے اس احساس کا بہت زیادہ تجربہ کرتا ہوں۔,GUILTY,7
مجھے ہمیشہ افسوس ہوتا ہے کہ میں نے اتنی آسانی سے ہار مان لی۔,GUILTY,7
میں نے اس بڑی غلطی کے لیے اپنی زندگی برباد کر دی اور میں یہ تدریجی موت دیکھ رہا ہوں۔,GUILTY,7
میں اس اداسی اور تنہائی کے احساس پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس گناہ کی وجہ سے ضمیر کا عذاب محسوس کر رہا ہوں۔,GUILTY,7
اس غلطی کو درست کرنے کی میری کوششیں بے نتیجہ رہی اور اب مجھے اس پر افسوس ہے۔,GUILTY,7
درحقیقت میں ہر روز اپنے آپ کو اس غلطی کی سزا دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو اس حالت میں ہونے پر افسوس کرتا ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور کھویا ہوا محسوس کرتا ہوں۔,GUILTY,7
میں اس ذلت اور رسوائی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں ہمیشہ مجرم محسوس کرتا ہوں اور اپنی اقدار کو بے اثر کر دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو معاف نہیں کر سکتا اور میں اس عذاب کا بہت تجربہ کرتا ہوں۔,GUILTY,7
میں اس جذباتی خودکشی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس جرم کی وجہ سے بے قدری اور بے اثر ہونے کے جذبات کا تجربہ کرتا ہوں۔,GUILTY,7
میں اپنے آپ سے ناراض ہوں کہ میں نے موقع اتنی آسانی سے گنوا دیا۔,GUILTY,7
اس غلطی کو پورا کرنے کی میری کوشش ناکام ہوگئی اور مجھے اس پر شدید افسوس ہے۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے زندگی بھر اس کا پچھتاوا ہے۔,GUILTY,7
مجھے اس غلطی کی وجہ سے خالی پن اور اپنی اقدار کے بے اثر ہونے کا احساس ہوتا ہے۔,GUILTY,7
میں خوف اور مایوسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اس غلطی کی وجہ سے ہمیشہ نفرت اور ذلت محسوس کرتا ہوں۔,GUILTY,7
مجھے اپنے آپ سے نفرت ہے اور میں ناکامی کے اس احساس کا بہت زیادہ تجربہ کرتا ہوں۔,GUILTY,7
مجھے ہمیشہ افسوس ہوتا ہے کہ میں نے اتنی آسانی سے ہار مان لی۔,GUILTY,7
میں نے اس بڑی غلطی کے لیے اپنی زندگی برباد کر دی اور میں یہ تدریجی موت دیکھ رہا ہوں۔,GUILTY,7
میں اس اداسی اور تنہائی کے احساس پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس گناہ کی وجہ سے ضمیر کا عذاب محسوس کر رہا ہوں۔,GUILTY,7
اس غلطی کو درست کرنے کی میری کوششیں بے نتیجہ رہی اور اب مجھے اس پر افسوس ہے۔,GUILTY,7
درحقیقت میں ہر روز اپنے آپ کو اس غلطی کی سزا دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو اس حالت میں ہونے پر افسوس کرتا ہوں۔,GUILTY,7
میں اس غلطی کی وجہ سے مایوس اور کھویا ہوا محسوس کرتا ہوں۔,GUILTY,7
میں اس ذلت اور رسوائی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں ہمیشہ مجرم محسوس کرتا ہوں اور اپنی اقدار کو بے اثر کر دیتا ہوں۔,GUILTY,7
میں اپنے آپ کو معاف نہیں کر سکتا اور میں اس عذاب کا بہت تجربہ کرتا ہوں۔,GUILTY,7
میں اس جذباتی خودکشی پر کبھی قابو نہیں پا سکتا۔,GUILTY,7
میں اس جرم کی وجہ سے بے قدری اور بے اثر ہونے کے جذبات کا تجربہ کرتا ہوں۔,GUILTY,7
میں اپنے آپ سے ناراض ہوں کہ میں نے موقع اتنی آسانی سے گنوا دیا۔,GUILTY,7
اس غلطی کو پورا کرنے کی میری کوشش ناکام ہوگئی اور مجھے اس پر شدید افسوس ہے۔,GUILTY,7
میں نے اپنے آپ کو دھوکہ دیا اور مجھے زندگی بھر اس کا پچھتاوا ہے۔,GUILTY,7
مجھے اس غلطی کی وجہ سے خالی پن اور اپنی اقدار کے بے اثر ہونے کا احساس ہوتا ہے۔,GUILTY,7
میں خوف اور مایوسی کے اس احساس پر قابو نہیں پا سکتا۔,GUILTY,7
میں اس غلطی کی وجہ سے ہمیشہ نفرت اور ذلت محسوس کرتا ہوں۔,GUILTY,7
مجھے اپنے آپ سے نفرت ہے اور میں ناکامی کے اس احساس کا بہت زیادہ تجربہ کرتا ہوں۔,GUILTY,7
مجھے ہمیشہ افسوس ہوتا ہے کہ میں نے اتنی آسانی سے ہار مان لی۔,GUILTY,7
میں نے اس بڑی غلطی کے لیے اپنی زندگی برباد کر دی اور میں یہ تدریجی موت دیکھ رہا ہوں۔,GUILTY,7
